model,pair_key,regime,subtask,template_id,source_idx,direction,clean_side,corrupt_side,clean_verb,corrupt_verb,clean_target,corrupt_target,anchor_token_index,site,site_index,corrupt_metric,patched_metric,clean_metric,exact_effect,normalized_effect
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_21,22,-2.375,7.53125,7.53125,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_21,22,-0.4375,7.6875,7.6875,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_21,22,1.75,4.875,4.875,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_21,22,0.875,6.0,6.0,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_21,22,-1.0,7.343749523162842,7.343749523162842,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_21,22,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_21,22,6.187499523162842,-1.125,-1.125,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_21,22,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_22,23,-2.375,7.53125,7.53125,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_22,23,-0.4375,7.6875,7.6875,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_22,23,1.75,4.875,4.875,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_22,23,0.875,6.0,6.0,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_22,23,-1.0,7.343749523162842,7.343749523162842,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_22,23,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_22,23,6.187499523162842,-1.125,-1.125,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_22,23,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_23,24,-2.375,7.8125,7.53125,10.1875,1.028391167192429
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_23,24,-0.4375,7.562500476837158,7.6875,8.0,0.9846153846153847
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_23,24,1.75,5.0,4.875,3.25,1.04
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_23,24,0.875,5.9375,6.0,5.0625,0.9878048780487805
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_23,24,-1.0,7.15625,7.343749523162842,8.15625,0.9775280898876404
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_23,24,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_23,24,6.187499523162842,-1.4375,-1.125,-7.624999523162842,1.042735045521731
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_23,24,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_18,19,-2.375,7.53125,7.53125,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_18,19,-0.4375,7.6875,7.6875,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_18,19,1.75,4.875,4.875,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_18,19,0.875,6.0,6.0,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_18,19,-1.0,7.343749523162842,7.343749523162842,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_18,19,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_18,19,6.187499523162842,-1.125,-1.125,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_18,19,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_19,20,-2.375,7.53125,7.53125,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_19,20,-0.4375,7.6875,7.6875,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_19,20,1.75,4.875,4.875,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_19,20,0.875,6.0,6.0,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_19,20,-1.0,7.343749523162842,7.343749523162842,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_19,20,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_19,20,6.187499523162842,-1.125,-1.125,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_19,20,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,bad_to_good,bad,good,update,excel, the,.,7,resid_post_layer_20,21,-2.375,7.53125,7.53125,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,bad_to_good,bad,good,resolve,arise, the,.,7,resid_post_layer_20,21,-0.4375,7.6875,7.6875,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,bad_to_good,bad,good,enter,speak, the,.,7,resid_post_layer_20,21,1.75,4.875,4.875,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,bad_to_good,bad,good,cruise,agree, the,.,7,resid_post_layer_20,21,0.875,6.0,6.0,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,bad_to_good,bad,good,build,appear, the,.,7,resid_post_layer_20,21,-1.0,7.343749523162842,7.343749523162842,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,bad_to_good,bad,good,celebrate,prevail, the,.,7,resid_post_layer_20,21,-4.0625,6.0625,6.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,bad_to_good,bad,good,arrive,refer, the,.,7,resid_post_layer_20,21,6.187499523162842,-1.125,-1.125,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,bad_to_good,bad,good,disregard,compete, the,.,7,resid_post_layer_20,21,0.6875,7.8125,7.8125,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_21,22,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_21,22,-3.1875,8.3125,8.3125,11.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_21,22,0.0,5.9375,5.9375,5.9375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_21,22,2.8125,3.3125,3.3125,0.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_21,22,1.125,8.03125,8.03125,6.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_21,22,3.000000238418579,6.90625,6.90625,3.906249761581421,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_21,22,1.25,6.0,6.0,4.75,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_22,23,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_22,23,-3.1875,8.3125,8.3125,11.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_22,23,0.0,5.9375,5.9375,5.9375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_22,23,2.8125,3.3125,3.3125,0.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_22,23,1.125,8.03125,8.03125,6.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_22,23,3.000000238418579,6.90625,6.90625,3.906249761581421,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_22,23,1.25,6.0,6.0,4.75,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_23,24,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_23,24,-3.1875,8.4375,8.3125,11.625,1.0108695652173914
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_23,24,0.0,6.0,5.9375,6.0,1.0105263157894737
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_23,24,2.8125,3.375,3.3125,0.5625,1.125
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_23,24,1.125,8.15625,8.03125,7.03125,1.0180995475113122
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_23,24,3.000000238418579,6.84375,6.90625,3.843749761581421,0.9839999990234375
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_23,24,1.25,5.9375,6.0,4.6875,0.9868421052631579
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_18,19,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_18,19,-3.1875,8.3125,8.3125,11.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_18,19,0.0,5.9375,5.9375,5.9375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_18,19,2.8125,3.3125,3.3125,0.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_18,19,1.125,8.03125,8.03125,6.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_18,19,3.000000238418579,6.90625,6.90625,3.906249761581421,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_18,19,1.25,6.0,6.0,4.75,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_19,20,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_19,20,-3.1875,8.3125,8.3125,11.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_19,20,0.0,5.9375,5.9375,5.9375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_19,20,2.8125,3.3125,3.3125,0.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_19,20,1.125,8.03125,8.03125,6.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_19,20,3.000000238418579,6.90625,6.90625,3.906249761581421,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_19,20,1.25,6.0,6.0,4.75,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|11,head,drop_argument,drop_object_frame,11,bad_to_good,bad,good,provide,pray, the,.,7,resid_post_layer_20,21,0.1875,8.59375,8.59375,8.40625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|13,head,drop_argument,drop_object_frame,13,bad_to_good,bad,good,determine,disagree, the,.,7,resid_post_layer_20,21,-3.1875,8.3125,8.3125,11.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|14,head,drop_argument,drop_object_frame,14,bad_to_good,bad,good,write,occur, the,.,7,resid_post_layer_20,21,0.0,5.9375,5.9375,5.9375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|25,head,drop_argument,drop_object_frame,25,bad_to_good,bad,good,shout,remain, the,.,7,resid_post_layer_20,21,2.8125,3.3125,3.3125,0.5,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|26,head,drop_argument,drop_object_frame,26,bad_to_good,bad,good,raid,complain, the,.,7,resid_post_layer_20,21,1.125,8.03125,8.03125,6.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|29,head,drop_argument,drop_object_frame,29,bad_to_good,bad,good,consult,elaborate, the,.,7,resid_post_layer_20,21,3.000000238418579,6.90625,6.90625,3.906249761581421,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|35,head,drop_argument,drop_object_frame,35,bad_to_good,bad,good,steal,persist, the,.,7,resid_post_layer_20,21,1.25,6.0,6.0,4.75,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_21,22,-7.53125,2.375,2.375,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_21,22,-7.6875,0.4375,0.4375,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_21,22,-4.875,-1.75,-1.75,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_21,22,-6.0,-0.875,-0.875,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_21,22,-7.343749523162842,1.0,1.0,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_21,22,-6.0625,4.0625,4.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_21,22,1.125,-6.187499523162842,-6.187499523162842,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_21,22,-7.8125,-0.6875,-0.6875,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_22,23,-7.53125,2.375,2.375,9.90625,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_22,23,-7.6875,0.4375,0.4375,8.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_22,23,-4.875,-1.75,-1.75,3.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_22,23,-6.0,-0.875,-0.875,5.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|5,head,drop_argument,drop_object_frame,5,good_to_bad,good,bad,appear,build,., the,7,resid_post_layer_22,23,-7.343749523162842,1.0,1.0,8.34375,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|6,head,drop_argument,drop_object_frame,6,good_to_bad,good,bad,prevail,celebrate,., the,7,resid_post_layer_22,23,-6.0625,4.0625,4.0625,10.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|9,head,drop_argument,drop_object_frame,9,good_to_bad,good,bad,refer,arrive,., the,7,resid_post_layer_22,23,1.125,-6.187499523162842,-6.187499523162842,-7.312499523162842,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|10,head,drop_argument,drop_object_frame,10,good_to_bad,good,bad,compete,disregard,., the,7,resid_post_layer_22,23,-7.8125,-0.6875,-0.6875,7.125,1.0
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|0,head,drop_argument,drop_object_frame,0,good_to_bad,good,bad,excel,update,., the,7,resid_post_layer_23,24,-7.53125,2.75,2.375,10.28125,1.0378548895899053
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|1,head,drop_argument,drop_object_frame,1,good_to_bad,good,bad,arise,resolve,., the,7,resid_post_layer_23,24,-7.6875,0.75,0.4375,8.4375,1.0384615384615385
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|2,head,drop_argument,drop_object_frame,2,good_to_bad,good,bad,speak,enter,., the,7,resid_post_layer_23,24,-4.875,-1.625,-1.75,3.25,1.04
EleutherAI/pythia-1.4b,head|drop_argument|drop_object_frame|3,head,drop_argument,drop_object_frame,3,good_to_bad,good,bad,agree,cruise,., the,7,resid_post_layer_23,24,-6.0,-0.75,-0.875,5.25,1.024390243902439
